23,7,1.0,true
19,8,1.0,true
13,20,1.0,true
23,3,1.0,true
16,22,1.0,true
24,5,1.0,true
7,29,1.0,true
22,7,1.0,true
5,33,0.9354838709677419,true
17,24,1.0,true
9,26,1.0,true
18,14,1.0,true
11,27,1.0,true
11,25,1.0,true
7,28,1.0,true
1,13,1.0,true
23,5,1.0,true
19,0,1.0,true
9,0,1.0,true
18,18,1.0,true
6,32,1.0,true
20,18,1.0,false
19,17,1.0,true
25,11,1.0,true
26,12,1.0,true
21,8,1.0,true
23,17,1.0,true
27,13,1.0,true
24,4,1.0,true
12,28,1.0,true
17,23,1.0,true
4,0,1.0,true
2,13,1.0,true
22,10,1.0,true
4,19,1.0,true
20,20,1.0,true
24,8,1.0,true
13,21,1.0,true
10,26,1.0,true
4,30,1.0,true
2,19,1.0,true
22,8,1.0,true
22,2,1.0,true
2,15,1.0,true
22,9,1.0,true
3,31,1.0,true
7,0,1.0,true
19,21,1.0,true
24,7,1.0,true
25,15,1.0,true
4,32,1.0,true
24,16,1.0,true
1,17,1.0,true
23,0,1.0,true
4,34,0.3548387096774194,true
26,14,1.0,true
26,16,1.0,true
26,9,1.0,true
18,15,1.0,true
15,24,1.0,true
23,16,1.0,true
19,19,1.0,true
5,32,0.7096774193548387,true
10,27,1.0,false
23,6,1.0,true
3,17,1.0,true
16,0,1.0,true
10,28,1.0,true
23,10,1.0,true
20,0,1.0,true
14,24,1.0,false
7,32,1.0,true
12,27,1.0,false
8,27,1.0,true
11,28,1.0,true
22,1,1.0,true
24,17,1.0,true
27,17,1.0,true
1,0,1.0,true
2,20,1.0,true
21,18,1.0,true
13,25,1.0,true
23,1,1.0,true
2,23,1.0,true
23,4,1.0,true
6,29,1.0,true
25,1,1.0,true
25,12,1.0,true
24,10,1.0,true
24,6,1.0,true
6,30,1.0,true
8,0,1.0,true
20,19,1.0,true
23,8,1.0,true
24,9,1.0,true
0,18,1.0,true
26,10,1.0,true
5,34,0.6774193548387096,false
24,2,1.0,true
9,28,1.0,true
5,31,1.0,true
1,16,1.0,true
21,17,1.0,true
25,13,1.0,true
19,23,1.0,true
21,19,1.0,true
7,31,1.0,true
28,15,1.0,true
26,15,1.0,true
25,16,1.0,true
23,18,1.0,true
3,28,1.0,false
25,0,1.0,true
25,10,1.0,true
27,14,1.0,true
26,18,1.0,true
26,13,1.0,true
14,25,1.0,true
25,8,1.0,true
23,9,1.0,true
27,16,1.0,true
24,3,1.0,true
0,17,1.0,true
14,27,1.0,true
24,18,1.0,true
13,27,1.0,true
23,19,1.0,true
25,7,1.0,true
24,19,1.0,true
12,26,1.0,true
8,29,1.0,true
23,21,1.0,true
3,25,1.0,true
23,20,1.0,true
8,30,1.0,true
4,31,0.6774193548387096,true
26,8,1.0,true
27,11,1.0,true
25,17,1.0,true
25,3,1.0,true
20,23,1.0,true
15,25,1.0,true
13,28,1.0,true
22,19,1.0,true
2,18,1.0,true
26,17,1.0,true
27,8,1.0,true
6,31,1.0,false
25,9,1.0,true
13,26,1.0,true
24,20,1.0,true
24,0,1.0,true
21,22,1.0,true
3,29,1.0,true
22,21,1.0,true
12,29,1.0,true
22,20,1.0,true
21,21,1.0,true
25,6,1.0,true
2,26,1.0,true
1,20,1.0,true
25,18,1.0,true
27,7,1.0,true
21,20,1.0,true
3,26,1.0,true
0,19,1.0,true
25,19,1.0,true
26,19,1.0,true
25,2,1.0,true
26,11,1.0,true
25,4,1.0,true
26,7,1.0,true
14,26,1.0,true
3,30,1.0,true
16,25,1.0,false
24,21,1.0,true
1,18,1.0,true
14,28,1.0,true
15,26,1.0,true
13,29,1.0,true
3,27,1.0,true
2,29,0.3225806451612903,false
1,24,1.0,true
1,25,0.5769230769230769,false
1,22,1.0,true
1,21,1.0,true
11,29,1.0,false
2,22,1.0,true
2,21,1.0,true
2,31,0.7096774193548387,false
28,7,1.0,true
1,23,1.0,true
28,16,1.0,true
28,14,1.0,true
26,6,1.0,true
25,20,1.0,true
1,19,1.0,true
3,32,0.45161290322580644,true
1,27,0.6071428571428571,true
2,30,1.0,true
29,15,1.0,true
25,5,1.0,true
0,20,1.0,true
26,5,1.0,true
0,22,1.0,true
4,35,1.0,true
2,25,1.0,true
19,24,1.0,true
2,32,0.7096774193548387,false
9,29,0.8064516129032258,true
2,27,1.0,true
27,18,1.0,true
0,23,1.0,true
15,27,1.0,true
0,21,1.0,true
1,26,0.6071428571428571,false
10,29,0.6774193548387096,true
18,25,1.0,true
27,9,1.0,true
27,10,1.0,true
6,33,0.6774193548387096,false
20,24,1.0,true
28,17,1.0,true
16,26,1.0,true
17,25,1.0,true
2,28,1.0,true
26,3,1.0,true
21,23,1.0,true
29,16,1.0,true
18,24,1.0,true
27,12,1.0,true
26,4,1.0,true
27,6,1.0,true
28,6,1.0,true
26,2,1.0,true
2,33,0.6129032258064516,false
22,22,1.0,true
28,11,0.6129032258064516,true
28,8,1.0,true
28,10,1.0,true
28,9,1.0,true
1,31,0.6129032258064516,false
26,0,1.0,true
28,13,1.0,true
26,20,0.5806451612903226,true
29,14,1.0,true
1,30,0.6129032258064516,false
1,28,0.9032258064516129,true
27,2,1.0,true
1,29,0.5806451612903226,false
29,12,0.5483870967741935,false
28,12,0.6129032258064516,true
28,18,0.8709677419354839,true
9,30,0.6774193548387096,true
29,9,1.0,true
21,24,1.0,true
29,10,0.5483870967741935,false
22,23,1.0,true
26,1,1.0,true
29,17,0.5483870967741935,false
29,13,0.5483870967741935,false
27,19,1.0,true
14,29,1.0,true
22,24,1.0,true
17,26,1.0,false
23,22,1.0,true
30,14,0.5483870967741935,false
27,3,1.0,true
28,19,0.5483870967741935,true
3,33,0.5806451612903226,false
0,24,0.7419354838709677,true
12,30,0.6774193548387096,true
19,25,1.0,true
10,30,0.6451612903225806,true
19,26,1.0,true
20,25,1.0,true
21,25,1.0,true
9,31,1.0,true
29,11,0.5806451612903226,false
30,15,0.5806451612903226,false
0,25,0.5806451612903226,true
